"322908734080680	","20200*****22001170681419626860	","T200P1073496802407477536	",【直播专享】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 05:52,0,-201,1990143.25,*******,交易分账,网红佣金代扣款[1073496802407477536],0060011|营销支出-网红佣金,联盟商家中心,"1073496802407477536	",M{1073496802407477536}|S{1073496802407477536}
"322176238976771	","2020062622001185771416907291	","T200P1086842435983542558	",【*****】********************乳霜/霜抗皱小雷达淡纹,01/07/2020 05:56,690,0,1990833.25,*******,在线支付,*****交易号[2020062622001185771416907291],0010001|交易收款-交易收款,商家中心,"1086842435983542558	",M{1086842435983542558}
"322174148776770	","2020062622001185771416907291	","T200P1086842435983542558	",【*****】********************乳霜/霜抗皱小雷达淡纹,01/07/2020 05:56,0,-5.52,1990827.73,*******,收费,*****支付服务费[2020062622001185771416907291];*****交易号[T200P1086842435983542558],0030038|软件服务费-*******服务费,*****商家中心,"1086842435983542558	",M{1086842435983542558}
"321208587577410	","BO2020070146339345410205	","CAE_POINT_1086842435983542558_2_0	",,01/07/2020 05:56,0,-3.45,1990824.28,*******,转账,代扣返点积分1086842435983542558,0030001|软件服务费-****返点积分,账房,"1086842435983542558	",M{1086842435983542558}
"321208043715410	","BO2020070146541710410205	","HJCOM==3200060031==2748442004000251==1086842435983542558	",,01/07/2020 05:56,0,-27.6,1990796.68,*******,转账,****佣金（类目）{1086842435983542558}扣款,0030003|软件服务费-****佣金,账房,"1086842435983542558	",M{1086842435983542558}|S{1086842435983542558}
"322176140264770	","2020062622001185771416907291	","T200P1086842435983542558	",【*****】********************乳霜/霜抗皱小雷达淡纹,01/07/2020 05:58,0,-20.7,1990775.98,*******,交易分账,网红佣金代扣款[1086842435983542558],0060011|营销支出-网红佣金,联盟商家中心,"1086842435983542558	",M{1086842435983542558}|S{1086842435983542558}
"321931237700441	","2020062222001199440545797814	","T200P1080381920269660714	",【*****宠粉福利】**********体验礼,01/07/2020 06:04,0.1,0,1990776.08,*******,交易付款,【*****宠粉福利】**********体验礼,0010001|交易收款-交易收款,商家中心,"1080381920269660714	",M{1080381920269660714}
"322198902252691	","2020062522001179691418175318	","T200P1086588867660966622	",【*****】*************************************,01/07/2020 06:05,590,0,1991366.08,*******,交易付款,,0010001|交易收款-交易收款,商家中心,"1086588867660966622	",M{1086588867660966622}
"321207210933410	","BO2020070146377383410205	","HJCOM==3200060031==2748441515350251==1086588867660966622	",,01/07/2020 06:05,0,-23.6,1991342.48,*******,转账,****佣金（类目）{1086588867660966622}扣款,0030003|软件服务费-****佣金,账房,"1086588867660966622	",M{1086588867660966622}|S{1086588867660966622}
"321208507693410	","BO2020070146472579410205	","CAE_POINT_1086588867660966622_2_0	",,01/07/2020 06:05,0,-2.95,1991339.53,*******,转账,代扣返点积分1086588867660966622,0030001|软件服务费-****返点积分,账房,"1086588867660966622	",M{1086588867660966622}
"320898673222871	","2020062722001163870522579600	","T200P1088753283548840593	",*****WASO***************洁面乳  美白补水清洁便携洁净,01/07/2020 06:07,265,0,1991604.53,*******,交易付款,*****交易号[2020062722001163870522579600],0010001|交易收款-交易收款,商家中心,"1088753283548840593	",M{1088753283548840593}
"320897854176870	","2020062722001163870522579600	","T200P1088753283548840593	",*****WASO***************洁面乳  美白补水清洁便携洁净,01/07/2020 06:07,0,-2.12,1991602.41,*******,收费,*****支付服务费[2020062722001163870522579600];*****交易号[T200P1088753283548840593],0030038|软件服务费-*******服务费,*****商家中心,"1088753283548840593	",M{1088753283548840593}
"321207635584410	","BO2020070146298772410205	","CAE_POINT_1088753283548840593_2_0	",,01/07/2020 06:07,0,-1.3,1991601.11,*******,转账,代扣返点积分1088753283548840593,0030001|软件服务费-****返点积分,账房,"1088753283548840593	",M{1088753283548840593}
"321208254458410	","BO2020070146308085410205	","HJCOM==3200060031==2748424056640251==1088753283548840593	",,01/07/2020 06:07,0,-10.4,1991590.71,*******,转账,****佣金（类目）{1088753283548840593}扣款,0030003|软件服务费-****佣金,账房,"1088753283548840593	",M{1088753283548840593}|S{1088753283548840593}
"322198902302690	","2020062522001179691418175318	","T200P1086588867660966622	",【*****】*************************************,01/07/2020 06:07,0,-17.7,1991573.01,*******,交易分账,网红佣金代扣款[1086588867660966622],0060011|营销支出-网红佣金,联盟商家中心,"1086588867660966622	",M{1086588867660966622}|S{1086588867660966622}
"320897292523870	","2020062722001163870522579600	","T200P1088753283548840593	",*****WASO***************洁面乳  美白补水清洁便携洁净,01/07/2020 06:08,0,-7.8,1991565.21,*******,交易分账,网红佣金代扣款[1088753283548840593],0060011|营销支出-网红佣金,联盟商家中心,"1088753283548840593	",M{1088753283548840593}|S{1088753283548840593}
"322096293078121	","2020061922001189121409279376	","T200P1074769345611121526	",【*****】【*****】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 06:22,1340,0,1992905.21,*******,交易付款,*****分期交易号[2020061922001189121409279376],0010001|交易收款-交易收款,商家中心,"1074769345611121526	",M{1074769345611121526}
"322096780208120	","2020061922001189121409279376	","T200P1074769345611121526	",【*****】【*****】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 06:22,0,-51.72,1992853.49,*******,收费,*****分期服务费[2020061922001189121409279376],003003800001|软件服务费-*******服务费-*****分期,*****商家中心,"1074769345611121526	",M{1074769345611121526}
"321207698484410	","BO2020070146543736410205	","CAE_POINT_1074769345611121526_2_0	",,01/07/2020 06:22,0,-6.7,1992846.79,*******,转账,代扣返点积分1074769345611121526,0030001|软件服务费-****返点积分,账房,"1074769345611121526	",M{1074769345611121526}
"321207916054410	","BO2020070146595370410205	","HJCOM==3200060031==2748430170920251==1074769345611121526	",,01/07/2020 06:22,0,-53.6,1992793.19,*******,转账,****佣金（类目）{1074769345611121526}扣款,0030003|软件服务费-****佣金,账房,"1074769345611121526	",M{1074769345611121526}|S{1074769345611121526}
"322097374726120	","2020061922001189121409279376	","T200P1074769345611121526	",【*****】【*****】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 06:23,0,-40.2,1992752.99,*******,交易分账,网红佣金代扣款[1074769345611121526],0060011|营销支出-网红佣金,联盟商家中心,"1074769345611121526	",M{1074769345611121526}|S{1074769345611121526}
"328831864474301	","20200*****22001132301448853128	","T200P1072322979891374030	",【*****】【*****】*****男士洗面奶洁面膏 清爽控油 补水保湿,01/07/2020 06:25,180,0,1992932.99,*******,交易付款,*****交易号[20200*****22001132301448853128],0010001|交易收款-交易收款,商家中心,"1072322979891374030	",M{1072322979891374030}
"328832085916300	","20200*****22001132301448853128	","T200P1072322979891374030	",【*****】【*****】*****男士洗面奶洁面膏 清爽控油 补水保湿,01/07/2020 06:25,0,-1.21,1992931.78,*******,收费,*****支付服务费[20200*****22001132301448853128];*****交易号[T200P1072322979891374030],0030038|软件服务费-*******服务费,*****商家中心,"1072322979891374030	",M{1072322979891374030}
"321206763393410	","BO2020070146666744410205	","CAE_POINT_1072322979891374030_2_0	",,01/07/2020 06:25,0,-0.9,1992930.88,*******,转账,代扣返点积分1072322979891374030,0030001|软件服务费-****返点积分,账房,"1072322979891374030	",M{1072322979891374030}
"321209024217410	","BO2020070146568685410205	","HJCOM==3200060031==2748448528530251==1072322979891374030	",,01/07/2020 06:25,0,-7.2,1992923.68,*******,转账,****佣金（类目）{1072322979891374030}扣款,0030003|软件服务费-****佣金,账房,"1072322979891374030	",M{1072322979891374030}|S{1072322979891374030}
"322532738008251	","20200*****22001195251442624627	","T200P1073162720650107857	",【*****】【*****】********************************,01/07/2020 06:25,590,0,1993513.68,*******,交易付款,*****分期交易号[20200*****22001195251442624627],0010001|交易收款-交易收款,商家中心,"1073162720650107857	",M{1073162720650107857}
"321207553519410	","BO2020070146319026410205	","CAE_POINT_1073162720650107857_2_0	",,01/07/2020 06:25,0,-2.95,1993510.73,*******,转账,代扣返点积分1073162720650107857,0030001|软件服务费-****返点积分,账房,"1073162720650107857	",M{1073162720650107857}
"321206530907410	","BO2020070146386890410205	","HJCOM==3200060031==2748416397280251==1073162720650107857	",,01/07/2020 06:25,0,-23.6,1993487.13,*******,转账,****佣金（类目）{1073162720650107857}扣款,0030003|软件服务费-****佣金,账房,"1073162720650107857	",M{1073162720650107857}|S{1073162720650107857}
"328831199366300	","20200*****22001132301448853128	","T200P1072322979891374030	",【*****】【*****】*****男士洗面奶洁面膏 清爽控油 补水保湿,01/07/2020 06:27,0,-5.4,1993481.73,*******,交易分账,网红佣金代扣款[1072322979891374030],0060011|营销支出-网红佣金,联盟商家中心,"1072322979891374030	",M{1072322979891374030}|S{1072322979891374030}
"322448988420861	","2020061722001198861413874131	","T200P1069414850113323871	",【*****】【*****】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 06:30,1440,0,1994921.73,*******,交易付款,*****分期交易号[2020061722001198861413874131],0010001|交易收款-交易收款,商家中心,"1069414850113323871	",M{1069414850113323871}
"322449221166860	","2020061722001198861413874131	","T200P1069414850113323871	",【*****】【*****】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 06:30,0,-64.77,1994856.96,*******,收费,*****分期服务费[2020061722001198861413874131],003003800001|软件服务费-*******服务费-*****分期,*****商家中心,"1069414850113323871	",M{1069414850113323871}
"321208508359410	","BO2020070146526389410205	","HJCOM==3200060031==2748450726570251==1069414850113323871	",,01/07/2020 06:30,0,-57.6,1994799.36,*******,转账,****佣金（类目）{1069414850113323871}扣款,0030003|软件服务费-****佣金,账房,"1069414850113323871	",M{1069414850113323871}|S{1069414850113323871}
"321206925146410	","BO2020070146453869410205	","CAE_POINT_1069414850113323871_2_0	",,01/07/2020 06:30,0,-7.2,1994792.16,*******,转账,代扣返点积分1069414850113323871,0030001|软件服务费-****返点积分,账房,"1069414850113323871	",M{1069414850113323871}
"322400214494881	","20200*****22001188881416041167	","T200P10734929*****53627734	",【直播专享】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 06:40,1440,0,1996232.16,*******,交易付款,*****交易号[20200*****22001188881416041167],0010001|交易收款-交易收款,商家中心,"10734929*****53627734	",M{10734929*****53627734}
"322400446312880	","20200*****22001188881416041167	","T200P10734929*****53627734	",【直播专享】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 06:40,0,-9.73,1996222.43,*******,收费,*****支付服务费[20200*****22001188881416041167];*****交易号[T200P10734929*****53627734],0030038|软件服务费-*******服务费,*****商家中心,"10734929*****53627734	",M{10734929*****53627734}
"321208636061410	","BO2020070146591215410205	","CAE_POINT_10734929*****53627734_2_0	",,01/07/2020 06:40,0,-7.2,1996215.23,*******,转账,代扣返点积分10734929*****53627734,0030001|软件服务费-****返点积分,账房,"10734929*****53627734	",M{10734929*****53627734}
"321206925356410	","BO2020070146388854410205	","HJCOM==3200060031==2748441672840251==10734929*****53627734	",,01/07/2020 06:40,0,-57.6,1996157.63,*******,转账,****佣金（类目）{10734929*****53627734}扣款,0030003|软件服务费-****佣金,账房,"10734929*****53627734	",M{10734929*****53627734}|S{10734929*****53627734}
"334956524018291	","2020062622001104291423650661	","T200P1087628130411639765	",【5天连续签到】9.9抢****************霜5ml,01/07/2020 06:40,9.9,0,1996167.53,*******,在线支付,*****交易号[2020062622001104291423650661],0010001|交易收款-交易收款,商家中心,"1087628130411639765	",M{1087628130411639765}
"334955359184290	","2020062622001104291423650661	","T200P1087628130411639765	",【5天连续签到】9.9抢****************霜5ml,01/07/2020 06:40,0,-0.08,1996167.45,*******,收费,*****支付服务费[2020062622001104291423650661];*****交易号[T200P1087628130411639765],0030038|软件服务费-*******服务费,*****商家中心,"1087628130411639765	",M{1087628130411639765}
"321206944811410	","BO2020070146311214410205	","CAE_POINT_1087628130411639765_2_0	",,01/07/2020 06:40,0,-0.04,1996167.41,*******,转账,代扣返点积分1087628130411639765,0030001|软件服务费-****返点积分,账房,"1087628130411639765	",M{1087628130411639765}
"334956329836290	","2020062622001104291423650661	","T200P1087628130411639765	",【5天连续签到】9.9抢****************霜5ml,01/07/2020 06:40,0,-0.15,1996167.26,*******,交易分账,网红佣金代扣款[1087628130411639765],0060011|营销支出-网红佣金,联盟商家中心,"1087628130411639765	",M{1087628130411639765}|S{1087628130411639765}
"322400012488880	","20200*****22001188881416041167	","T200P10734929*****53627734	",【直播专享】**********水乳套装亮肤水150ml+乳100ml 滋润型,01/07/2020 06:42,0,-43.2,1996124.06,*******,交易分账,网红佣金代扣款[10734929*****53627734],0060011|营销支出-网红佣金,联盟商家中心,"10734929*****53627734	",M{10734929*****53627734}|S{10734929*****53627734}
